PackID,CycleNumber,Capacity(Ah),SOH(%),RUL(cycles),Voltage(V),Current(A),DoD(%),Temperature(C),Cell1_V,Cell2_V,Cell3_V,Cell4_V,Cell5_V,Cell6_V,Cell7_V,Cell8_V
1,1742,34.23920321,85.59800804,1258,25.57974139,26.25486955,58.06666667,27.3022663,3.188318798,3.197793178,3.199047313,3.182314404,3.194289167,3.20237882,3.195741155,3.20774899
1,1743,34.23473831,85.58684578,1257,25.60840626,10.08437672,58.1,24.51706459,3.187533148,3.205415063,3.207311118,3.207651972,3.187473149,3.202516422,3.194649967,3.18875086
1,1744,34.23027252,85.57568129,1256,25.7394254,-33.97770267,58.13333333,27.73114931,3.196689058,3.192760176,3.207366004,3.204104507,3.190780444,3.194206229,3.196954421,3.199420759
1,1745,34.22580582,85.56451456,1255,25.48871762,-31.00823783,58.16666667,23.73854022,3.208051026,3.205526259,3.200411136,3.197914809,3.185813168,3.210335981,3.196423227,3.212438722
1,1746,34.22133823,85.55334558,1254,25.62860428,-36.05528103,58.2,28.63678714,3.201568874,3.216202274,3.204850572,3.188543843,3.195084676,3.19864692,3.193009737,3.196983513
1,1747,34.21686975,85.54217437,1253,25.71702372,-19.40166268,58.23333333,26.23725959,3.189064487,3.20004577,3.201899296,3.191967125,3.215522034,3.200508106,3.193466073,3.186963686
1,1748,34.21240037,85.53100092,1252,25.6601313,-29.14708263,58.26666667,28.29404864,3.200479543,3.197916092,3.206264327,3.198853038,3.19045025,3.213365746,3.203484999,3.19796713
1,1749,34.20793009,85.51982523,1251,25.62274979,-19.19615678,58.3,30.36533497,3.201317108,3.203792336,3.188569147,3.201261554,3.196399012,3.2040584,3.194078545,3.195162385
1,1750,34.20345892,85.5086473,1250,25.72012553,-9.195355542,58.33333333,26.29225235,3.213302969,3.209847297,3.173635511,3.209254096,3.199410784,3.194334543,3.191942602,3.192407059
1,1751,34.19898686,85.49746714,1249,25.27561212,35.43862273,58.36666667,29.91026127,3.194560512,3.190982939,3.189163203,3.191676959,3.202587151,3.200400721,3.204446852,3.199469041
1,1752,34.1945139,85.48628475,1248,25.68134504,8.830084783,58.4,27.21989878,3.189546565,3.203955527,3.191962486,3.205172914,3.19067264,3.194500187,3.197108867,3.205395238
1,1753,34.19004005,85.47510012,1247,25.52151092,26.79790285,58.43333333,31.15575064,3.201407978,3.200160011,3.21508535,3.185304135,3.191692979,3.191350492,3.185834782,3.194243844
1,1754,34.1855653,85.46391325,1246,25.38032405,16.82812006,58.46666667,27.3427253,3.205502153,3.195266821,3.197335976,3.186219561,3.193627795,3.19630641,3.205139203,3.186600669
1,1755,34.18108966,85.45272416,1245,25.66134431,-30.99974956,58.5,26.48711263,3.19635993,3.208694544,3.196439334,3.183075509,3.210233406,3.205879176,3.206955177,3.186049731
1,1756,34.17661313,85.44153283,1244,25.76483903,18.87363251,58.53333333,29.23702921,3.212099646,3.193813791,3.195924488,3.194377783,3.207575497,3.198561613,3.203853928,3.200607208
1,1757,34.17213571,85.43033927,1243,25.58350618,-17.99208948,58.56666667,27.21557849,3.199239664,3.192425727,3.214497125,3.188292851,3.203298032,3.203013253,3.20923485,3.21110472
1,1758,34.16765739,85.41914348,1242,25.71434495,11.12862776,58.6,26.48539087,3.198900891,3.204243154,3.21411899,3.199478586,3.191468532,3.196924255,3.189562832,3.202974534
1,1759,34.16317819,85.40794546,1241,25.79347339,-12.72304211,58.63333333,27.13988827,3.20851565,3.199031668,3.18703232,3.208173207,3.185789608,3.187632362,3.198573293,3.202014282
1,1760,34.15869809,85.39674522,1240,25.75778973,39.81378106,58.66666667,27.91970824,3.20337798,3.199470884,3.21408035,3.200521347,3.208277345,3.206295637,3.18965701,3.198642156
1,1761,34.1542171,85.38554274,1239,25.79679574,-18.91588164,58.7,30.41592424,3.216986564,3.195965193,3.194603036,3.201364605,3.196251841,3.193650363,3.196133733,3.211456077
1,1762,34.14973522,85.37433804,1238,25.6890553,-17.66956234,58.73333333,24.51864206,3.19890705,3.1893754,3.187906028,3.217654439,3.198213325,3.203476628,3.193828982,3.202567888
1,1763,34.14525245,85.36313112,1237,25.60905204,34.45378044,58.76666667,28.04154519,3.211674637,3.194781895,3.203668694,3.18875403,3.216182929,3.202148287,3.196697649,3.197617007
1,1764,34.14076879,85.35192197,1236,25.4077641,-38.02844763,58.8,29.12482647,3.195919695,3.196328759,3.180420039,3.199216274,3.198880971,3.203909292,3.19581485,3.193831709
1,1765,34.13628424,85.34071059,1235,25.5704725,15.73511903,58.83333333,28.34820743,3.1999378,3.187101055,3.201147386,3.185105446,3.208966549,3.20547416,3.192590513,3.205289104
1,1766,34.1317988,85.32949699,1234,25.49881041,18.02611126,58.86666667,30.3577573,3.200892114,3.191927918,3.183816991,3.202531485,3.193645745,3.208759757,3.20011227,3.194403338
1,1767,34.12731247,85.31828117,1233,25.86051313,26.91028619,58.9,27.86617841,3.21438271,3.204611572,3.170759308,3.196108866,3.188927288,3.193601616,3.198842141,3.202832388
1,1768,34.12282525,85.30706312,1232,25.5788937,37.95514485,58.93333333,27.6678074,3.202090926,3.208622985,3.205092787,3.204597975,3.201611939,3.210294391,3.197469788,3.197677574
1,1769,34.11833714,85.29584286,1231,25.61478458,38.04815353,58.96666667,29.06619318,3.184755413,3.208449312,3.199384594,3.223468846,3.196755738,3.200708625,3.20437204,3.1911848
1,1770,34.11384815,85.28462038,1230,25.66617825,-34.77785939,59,28.17876487,3.202868382,3.200277291,3.197570494,3.209380832,3.19277001,3.202199217,3.211637314,3.194347026
1,1771,34.10935827,85.27339567,1229,25.60523229,25.74714582,59.03333333,27.29726427,3.197624912,3.218762437,3.203795129,3.19595042,3.206420998,3.195455252,3.187480673,3.210978912
1,1772,34.1048675,85.26216875,1228,25.80340612,11.70479469,59.06666667,28.92905927,3.191175526,3.219613701,3.196085341,3.217066117,3.189050631,3.208203949,3.20399781,3.20670197
1,1773,34.10037584,85.25093961,1227,25.52528208,11.78737075,59.1,26.82544907,3.207744182,3.196018039,3.189529249,3.199592658,3.201784242,3.196225243,3.202220432,3.202637004
1,1774,34.0958833,85.23970825,1226,25.62335289,-29.73200587,59.13333333,26.89988113,3.192719788,3.20315977,3.197862304,3.194400153,3.206299001,3.19378407,3.196346659,3.200576407
1,1775,34.09138987,85.22847468,1225,25.51090353,12.01497332,59.16666667,27.04961076,3.210994493,3.201542273,3.204226307,3.19761886,3.199372083,3.199608982,3.20234645,3.197632259
1,1776,34.08689556,85.21723889,1224,25.4415973,38.59860645,59.2,30.43552449,3.210719999,3.19701467,3.186342071,3.221942373,3.19738105,3.210505358,3.211238327,3.207561714
1,1777,34.08240035,85.20600089,1223,25.52658771,32.94548556,59.23333333,22.20217056,3.198415782,3.202293479,3.189803918,3.215921182,3.193185552,3.197968792,3.200791892,3.199140482
1,1778,34.07790427,85.19476067,1222,25.59555558,-4.869547136,59.26666667,28.7120779,3.194745014,3.211154712,3.207602234,3.202576378,3.196803576,3.208514207,3.196284251,3.212563135
1,1779,34.0734073,85.18351824,1221,25.54848373,-36.80416214,59.3,28.06168927,3.200889767,3.209838252,3.199089437,3.200572265,3.209803368,3.217551401,3.212482935,3.207017077
1,1780,34.06890944,85.1722736,1220,25.51690948,-11.0165208,59.33333333,24.97443317,3.204714267,3.19594441,3.202361838,3.192695607,3.203006257,3.203520405,3.184313239,3.200309909
1,1781,34.0644107,85.16102674,1219,25.4312419,26.11122493,59.36666667,28.5575082,3.203318999,3.199330321,3.202864391,3.189266222,3.193793086,3.208279505,3.200004573,3.202719032
1,1782,34.05991107,85.14977768,1218,25.59002733,16.11992812,59.4,28.85635359,3.195627831,3.200155952,3.181583903,3.206768096,3.214463463,3.19147986,3.192477342,3.203527039
1,1783,34.05541056,85.13852641,1217,25.41943356,-3.252507552,59.43333333,29.06135062,3.211791034,3.199983221,3.190165456,3.198331062,3.191760543,3.19464923,3.197567671,3.192565403
1,1784,34.05090917,85.12727293,1216,25.69120672,-35.59187719,59.46666667,23.22670949,3.193776754,3.200596272,3.201720286,3.188608157,3.203171054,3.196944529,3.205762092,3.20624398
1,1785,34.04640689,85.11601724,1215,25.60989277,-5.848421774,59.5,30.45950094,3.195643671,3.204913182,3.193304352,3.210590097,3.19360691,3.202821997,3.198499127,3.191864844
1,1786,34.04190374,85.10475934,1214,25.42509382,-2.478004823,59.53333333,26.67207393,3.207207326,3.195086946,3.186399423,3.176943893,3.192999642,3.211007267,3.210061908,3.194251213
1,1787,34.03739969,85.09349923,1213,25.56289491,34.28444263,59.56666667,29.23582194,3.197004361,3.196280695,3.189332543,3.192409345,3.207849196,3.204031103,3.202184711,3.189318827
1,1788,34.03289477,85.08223693,1212,25.50974123,11.28688829,59.6,29.33393281,3.200805626,3.18156924,3.206742422,3.202068599,3.18923814,3.212931404,3.185630683,3.204242449
1,1789,34.02838896,85.07097241,1211,25.63830094,-15.06776667,59.63333333,26.42194525,3.204441374,3.190082636,3.199697194,3.186905377,3.177229005,3.19145699,3.195067,3.205154049
1,1790,34.02388228,85.05970569,1210,25.76085405,2.025461156,59.66666667,29.18882791,3.200539265,3.200748364,3.191884627,3.19575991,3.192560587,3.190200208,3.195250405,3.200596099
1,1791,34.01937471,85.04843677,1209,25.3749793,-34.71557537,59.7,27.30611217,3.195418892,3.197411979,3.205559318,3.195993965,3.189328267,3.204507628,3.202126797,3.202629276
1,1792,34.01486626,85.03716565,1208,25.61380313,37.80545885,59.73333333,24.27152108,3.205006709,3.203653132,3.20022983,3.219131621,3.18972025,3.195308662,3.207738675,3.20114069
1,1793,34.01035693,85.02589232,1207,25.58078406,-11.19520785,59.76666667,30.10193547,3.206063384,3.201358051,3.210992452,3.191939913,3.210739679,3.209367972,3.190317687,3.205045323
1,1794,34.00584672,85.0146168,1206,25.68056081,-1.770611607,59.8,26.60491907,3.199655681,3.195147344,3.184891046,3.191913491,3.205664897,3.20651073,3.198314316,3.206535881
1,1795,34.00133563,85.00333907,1205,25.6255836,-11.57728206,59.83333333,26.46191177,3.207562081,3.20123712,3.194221331,3.203528433,3.203895878,3.205391555,3.206923226,3.189102683
1,1796,33.99682366,84.99205915,1204,25.50976368,14.60093841,59.86666667,27.27448144,3.195920566,3.184811029,3.205975968,3.198301508,3.203446513,3.18819457,3.211207847,3.190445287
1,1797,33.99231081,84.98077702,1203,25.56171353,12.97857267,59.9,28.49002611,3.206196506,3.200943601,3.198484458,3.197838719,3.194895496,3.210361569,3.200100903,3.189846228
1,1798,33.98779708,84.9694927,1202,25.5044769,17.22578484,59.93333333,27.89691326,3.196928318,3.201026712,3.207182442,3.195163042,3.195697788,3.200187457,3.206987399,3.189049964
1,1799,33.98328247,84.95820618,1201,25.72912086,-18.54854163,59.96666667,28.98652046,3.204042837,3.1962875,3.197404539,3.216012606,3.198428246,3.20603755,3.205751311,3.190559809
1,1800,33.97876699,84.94691747,1200,25.6025574,-14.74652151,60,25.58891914,3.185236845,3.206567857,3.19133163,3.186686536,3.208209298,3.191844586,3.19381986,3.215794985
1,1801,33.97425062,84.93562656,1199,25.82814288,-29.97990151,60.03333333,26.66370453,3.186722117,3.189949712,3.196322415,3.198077945,3.192850038,3.190730759,3.212079955,3.202103889
1,1802,33.96973338,84.92433346,1198,25.5927207,12.44079775,60.06666667,27.79120527,3.20468135,3.198902199,3.20231564,3.207463213,3.192029608,3.202118688,3.205568339,3.212358379
1,1803,33.96521526,84.91303816,1197,25.51499119,-36.81622981,60.1,31.41619713,3.215583128,3.200558878,3.209109112,3.178638657,3.212418263,3.194192931,3.19807122,3.203528836
1,1804,33.96069627,84.90174067,1196,25.41835427,7.814586842,60.13333333,27.79513743,3.198772461,3.201571627,3.212701544,3.19692624,3.191304609,3.214507711,3.204214114,3.215377912
1,1805,33.95617639,84.89044099,1195,25.38362324,29.57567079,60.16666667,29.95340007,3.206909039,3.189411245,3.205163077,3.192128415,3.200059454,3.199394285,3.18705869,3.193497516
1,1806,33.95165564,84.87913911,1194,25.40990369,31.26657186,60.2,28.0693993,3.217641498,3.201907019,3.198595231,3.214503122,3.196830118,3.199268637,3.207926423,3.196794114
1,1807,33.94713402,84.86783505,1193,25.6320552,-4.07697917,60.23333333,27.12941445,3.194027834,3.181969949,3.192508013,3.192431778,3.201268534,3.195116334,3.217264152,3.191538969
1,1808,33.94261152,84.85652879,1192,25.661047,-3.255704943,60.26666667,27.55589604,3.211205173,3.201758024,3.206454192,3.205968157,3.182254116,3.199907579,3.197902175,3.190936175
1,1809,33.93808814,84.84522035,1191,25.41025712,-33.84246536,60.3,27.69684452,3.203677008,3.213732323,3.178615971,3.195724243,3.190033871,3.200574223,3.19739503,3.195154582
1,1810,33.93356389,84.83390972,1190,25.7074046,13.66120204,60.33333333,29.08656233,3.205516055,3.21308945,3.221290549,3.194082968,3.185432996,3.204473571,3.212883878,3.20650952
1,1811,33.92903876,84.8225969,1189,25.54203267,25.70075363,60.36666667,30.47430028,3.212850776,3.198196107,3.195123404,3.200923487,3.197355575,3.205304752,3.207758142,3.208384669
1,1812,33.92451276,84.8112819,1188,25.61761516,-20.42759563,60.4,28.64742553,3.204084741,3.201966579,3.206355414,3.184296065,3.201684566,3.200419824,3.201704643,3.199299012
1,1813,33.91998588,84.79996471,1187,25.79346648,-6.295929469,60.43333333,30.13673982,3.203454844,3.195403177,3.209036187,3.203789198,3.201205487,3.194419867,3.206522535,3.201653278
1,1814,33.91545813,84.78864533,1186,25.70762072,27.10714694,60.46666667,26.26337847,3.193956133,3.199546708,3.205032661,3.204412588,3.203896072,3.200740251,3.208206556,3.209902372
1,1815,33.91092951,84.77732377,1185,25.56777632,30.16963741,60.5,27.25366508,3.205898581,3.19530039,3.191535506,3.195648482,3.215629254,3.202253567,3.217011535,3.199038413
1,1816,33.90640001,84.76600003,1184,25.49305693,-20.54560158,60.53333333,26.69625544,3.197929491,3.199407548,3.199262607,3.193810793,3.190809214,3.204010693,3.208439206,3.21955985
1,1817,33.90186964,84.7546741,1183,25.34178215,4.045650763,60.56666667,28.56600026,3.196530297,3.197178756,3.193830166,3.209005819,3.2065199,3.192984523,3.192782415,3.207620118
1,1818,33.8973384,84.74334599,1182,25.5137016,-24.60054795,60.6,27.35387491,3.203065569,3.20606711,3.192937852,3.184978201,3.19300028,3.205502134,3.216888464,3.196564288
1,1819,33.89280628,84.7320157,1181,25.57466437,-31.84969887,60.63333333,29.31359129,3.218206847,3.206638558,3.188855742,3.201712271,3.206911794,3.180596137,3.205155609,3.209381769
1,1820,33.88827329,84.72068323,1180,25.48153846,32.88964011,60.66666667,26.32419692,3.203190945,3.19950623,3.198616587,3.198149421,3.190592162,3.194499809,3.196667248,3.200907955
1,1821,33.88373943,84.70934859,1179,25.58424916,25.64060034,60.7,28.07745575,3.195545482,3.193046966,3.206078167,3.202964912,3.195686164,3.204050228,3.196374737,3.20050452
1,1822,33.8792047,84.69801176,1178,25.60922223,20.80279214,60.73333333,29.23634424,3.207800352,3.195170071,3.190620707,3.198838923,3.18909228,3.197780412,3.1977549,3.180290527
1,1823,33.8746691,84.68667275,1177,25.57301728,-36.09869449,60.76666667,24.282455,3.204245081,3.198538482,3.209455172,3.201724256,3.205884869,3.20952031,3.198946263,3.199993414
1,1824,33.87013263,84.67533157,1176,25.52199969,27.49830342,60.8,31.81893635,3.187411654,3.209916302,3.198834421,3.191954156,3.20591778,3.18256175,3.196565806,3.207266488
1,1825,33.86559528,84.66398821,1175,25.62023856,-4.956473928,60.83333333,27.49032661,3.196498225,3.194256624,3.196670762,3.183920566,3.205723827,3.199016912,3.197821403,3.197850651
1,1826,33.86105707,84.65264268,1174,25.65303288,-12.60839014,60.86666667,24.35492816,3.200112638,3.205227499,3.199583492,3.189106908,3.204604129,3.203988558,3.201644216,3.20860193
1,1827,33.85651799,84.64129497,1173,25.46915211,3.718108882,60.9,28.28456902,3.200243029,3.208891009,3.211257688,3.204658503,3.194016531,3.198953714,3.209910848,3.188018977
1,1828,33.85197803,84.62994508,1172,25.76931189,-32.69174058,60.93333333,28.06019824,3.196864371,3.197256281,3.193078315,3.206983032,3.203014521,3.194311533,3.204844103,3.19873267
1,1829,33.84743721,84.61859303,1171,25.58816942,20.53172395,60.96666667,27.85259012,3.192878443,3.194296653,3.203488409,3.207512079,3.196105854,3.204355531,3.212654033,3.189929036
1,1830,33.84289552,84.6072388,1170,25.60226195,6.594806151,61,29.784144,3.202845359,3.206645246,3.199238801,3.209906266,3.217590696,3.202746843,3.198131282,3.207815862
1,1831,33.83835296,84.59588239,1169,25.68498573,-25.07279225,61.03333333,29.34540095,3.206736551,3.179849352,3.199978116,3.196843204,3.203173646,3.198450734,3.199318591,3.193094298
1,1832,33.83380953,84.58452382,1168,25.62798594,-24.94142402,61.06666667,28.53617714,3.205876234,3.213240338,3.193218624,3.18882356,3.200160026,3.199770755,3.209367462,3.19016644
1,1833,33.82926523,84.57316308,1167,25.7143764,-25.26010787,61.1,28.81028014,3.195696359,3.182818374,3.210999869,3.202004357,3.196292537,3.189421828,3.190156192,3.203314135
1,1834,33.82472007,84.56180017,1166,25.6344549,-35.439809,61.13333333,27.81215479,3.1911406,3.200832043,3.216343559,3.197219299,3.192308444,3.203056058,3.190193666,3.213759876
1,1835,33.82017403,84.55043509,1165,25.52650752,7.02387595,61.16666667,31.19588353,3.211228957,3.198686627,3.192821655,3.196593841,3.197634675,3.203068537,3.208317059,3.191707899
1,1836,33.81562714,84.53906784,1164,25.64338042,27.22785421,61.2,25.33744717,3.208087277,3.204941485,3.195937684,3.191306305,3.200929862,3.191523292,3.208189447,3.191008938
1,1837,33.81107937,84.52769842,1163,25.46275286,-38.60014288,61.23333333,28.25137301,3.20438165,3.199355069,3.195515001,3.199177348,3.208639865,3.190461941,3.196702748,3.193986051
1,1838,33.80653074,84.51632684,1162,25.61302716,-36.0796284,61.26666667,28.11704434,3.199691063,3.194522553,3.18585535,3.1915589,3.21310204,3.201973826,3.201698896,3.197739101
1,1839,33.80198124,84.50495309,1161,25.5960124,5.821622135,61.3,29.46390473,3.199586997,3.196561505,3.204215428,3.200806471,3.190629854,3.202029796,3.180330065,3.203310874
1,1840,33.79743087,84.49357718,1160,25.57502598,25.55965483,61.33333333,26.48106302,3.188725145,3.199231559,3.190442979,3.200022586,3.204626228,3.212022617,3.187669139,3.207803784
1,1841,33.79287964,84.4821991,1159,25.5845755,-13.86088875,61.36666667,24.86138932,3.201049222,3.196394663,3.206078852,3.198112601,3.205740244,3.192061842,3.194936024,3.2075488
1,1842,33.78832754,84.47081886,1158,25.37417811,-12.0308481,61.4,28.28228143,3.211883204,3.199719745,3.177701689,3.198407606,3.200259409,3.198137813,3.202690708,3.196184721
1,1843,33.78377458,84.45943646,1157,25.53415301,7.7077198,61.43333333,28.50621489,3.206710967,3.190666294,3.20989479,3.212400631,3.192695522,3.192691201,3.203285563,3.190502237
1,1844,33.77922076,84.44805189,1156,25.61114139,-18.06296887,61.46666667,30.68127894,3.196059177,3.208820216,3.205900854,3.215841571,3.201366273,3.195113296,3.200409948,3.198795293
1,1845,33.77466607,84.43666517,1155,25.61918277,-37.87133071,61.5,25.71334832,3.198907543,3.19980957,3.192545866,3.202257742,3.188730694,3.194265387,3.19904897,3.181923573
1,1846,33.77011051,84.42527628,1154,25.47667898,18.81828145,61.53333333,30.07844878,3.206151932,3.183574764,3.205356702,3.189657526,3.19676065,3.204153045,3.217585116,3.200931616
1,1847,33.76555409,84.41388524,1153,25.75188494,10.05199304,61.56666667,32.26134586,3.184138989,3.207629561,3.198144653,3.200559253,3.204462904,3.182196976,3.200052295,3.196722449
1,1848,33.76099681,84.40249203,1152,25.49605902,6.460479924,61.6,27.3200232,3.209774679,3.20581691,3.186983985,3.210101007,3.203596201,3.187622067,3.200446025,3.208278609
1,1849,33.75643867,84.39109667,1151,25.71633486,19.33473032,61.63333333,25.676304,3.190287649,3.211020619,3.18789897,3.193670183,3.192457033,3.21101547,3.196071871,3.190697464
1,1850,33.75187966,84.37969915,1150,25.65126332,14.018467,61.66666667,27.26744614,3.203561687,3.205289448,3.205340289,3.197829287,3.202036274,3.194798135,3.213398413,3.209153641
1,1851,33.74731979,84.36829947,1149,25.52245272,-23.52944095,61.7,28.02520894,3.208663655,3.206352927,3.204157866,3.1900451,3.20506641,3.200914122,3.210106913,3.206459353
1,1852,33.74275906,84.35689764,1148,25.81303731,-11.80151624,61.73333333,29.01481818,3.204403044,3.186526202,3.199287996,3.195536862,3.202018927,3.196675614,3.197792434,3.203672271
1,1853,33.73819746,84.34549366,1147,25.45676358,-29.91118867,61.76666667,26.93548949,3.196542895,3.200972732,3.187844705,3.193340788,3.205248349,3.190158463,3.209965801,3.207795195
1,1854,33.73363501,84.33408752,1146,25.7102985,-29.61143893,61.8,30.79935736,3.197854161,3.223989873,3.209944829,3.192405764,3.205969392,3.200526905,3.193786303,3.191440727
1,1855,33.72907169,84.32267922,1145,25.72006988,14.09565971,61.83333333,25.99384183,3.207959147,3.195216436,3.199184989,3.192631793,3.194014737,3.198984566,3.203105458,3.179293127
1,1856,33.72450751,84.31126877,1144,25.51952557,28.68800856,61.86666667,24.86943073,3.200135358,3.194031032,3.211218901,3.223542021,3.197125768,3.186222172,3.200935016,3.198356565
1,1857,33.71994247,84.29985617,1143,25.76709584,37.01860671,61.9,29.99207876,3.215770805,3.213332715,3.206923,3.195306447,3.205422133,3.202120051,3.201930586,3.187534161
1,1858,33.71537657,84.28844142,1142,25.56999442,10.2677694,61.93333333,23.90568214,3.208494363,3.200862467,3.199193269,3.195198748,3.193651068,3.202538069,3.186006698,3.20631599
1,1859,33.71080981,84.27702452,1141,25.63464324,-25.27189413,61.96666667,27.63256642,3.191567157,3.183530555,3.214575163,3.193135304,3.194222727,3.209076307,3.214835447,3.187735987
1,1860,33.70624219,84.26560547,1140,25.63123862,-31.54797236,62,33.61182603,3.192350656,3.192938569,3.207478413,3.213113057,3.19135798,3.211317963,3.194327727,3.202688983
1,1861,33.70167371,84.25418427,1139,25.58388295,25.02807772,62.03333333,27.9783216,3.18982837,3.199024557,3.199111098,3.197478734,3.203079768,3.191943753,3.192930214,3.203502977
1,1862,33.69710437,84.24276093,1138,25.69729699,6.300518109,62.06666667,25.98261823,3.210736283,3.19981749,3.204029366,3.20606464,3.206644042,3.192371802,3.193783918,3.194479403
1,1863,33.69253417,84.23133543,1137,25.69521865,9.462801681,62.1,27.89668457,3.21542907,3.204065544,3.203706526,3.202929886,3.189433653,3.215505524,3.2038335,3.205785281
1,1864,33.68796312,84.21990779,1136,25.39017616,22.5169671,62.13333333,27.90855858,3.18587583,3.206237151,3.1971503,3.189417736,3.192369891,3.189880846,3.189745726,3.200484383
1,1865,33.6833912,84.208478,1135,25.75652083,16.26217822,62.16666667,28.28916989,3.196905898,3.202672555,3.213407807,3.19896397,3.182040886,3.198064334,3.209547155,3.199312484
1,1866,33.67881843,84.19704607,1134,25.40050096,26.75666023,62.2,29.19207337,3.212234645,3.203623533,3.185293842,3.200876658,3.20237601,3.208642846,3.214557093,3.207261804
1,1867,33.6742448,84.18561199,1133,25.72390554,-35.50288756,62.23333333,26.1295999,3.203523838,3.205409506,3.198655946,3.188296977,3.200331969,3.202922323,3.190370739,3.210612973
1,1868,33.66967031,84.17417577,1132,25.73520462,19.80165094,62.26666667,31.0375865,3.208043288,3.189025909,3.210926658,3.197533485,3.193772067,3.208634222,3.199591565,3.215193483
1,1869,33.66509496,84.16273741,1131,25.46908403,28.06822059,62.3,28.44120571,3.193176896,3.18614674,3.197756494,3.20631378,3.192582856,3.189359197,3.201831419,3.188290502
1,1870,33.66051876,84.1512969,1130,25.55070229,-17.1091966,62.33333333,29.30822928,3.202453542,3.197275016,3.203955732,3.18892937,3.210385305,3.198535724,3.206108181,3.207679004
1,1871,33.6559417,84.13985425,1129,25.46731544,11.23578192,62.36666667,26.86933108,3.19074044,3.20705806,3.188599466,3.189038898,3.215711994,3.208894827,3.216589313,3.197038288
1,1872,33.65136379,84.12840946,1128,25.57420948,-14.86703489,62.4,30.31548785,3.200819429,3.204218838,3.199902435,3.194030912,3.192831322,3.201710898,3.191465121,3.191241092
1,1873,33.64678501,84.11696254,1127,25.56303589,36.63768532,62.43333333,27.53730566,3.203148576,3.199238725,3.20749765,3.196600709,3.195349952,3.203388427,3.193503801,3.194734978
1,1874,33.64220539,84.10551347,1126,25.69355926,-37.32611421,62.46666667,28.49959452,3.195052365,3.198322383,3.214179492,3.188985689,3.210364061,3.205902294,3.212535831,3.225093488
1,1875,33.6376249,84.09406226,1125,25.75723705,6.383427507,62.5,26.32040906,3.211451624,3.207405336,3.189500029,3.190510222,3.202881521,3.186415391,3.204923514,3.182920625
1,1876,33.63304357,84.08260892,1124,25.76748206,-26.67971624,62.53333333,26.20552307,3.209217867,3.197426398,3.201012776,3.194013022,3.184811789,3.209877562,3.210685611,3.197188098
1,1877,33.62846137,84.07115344,1123,25.53253984,16.97761641,62.56666667,29.23876955,3.205295437,3.196872869,3.202307919,3.206073114,3.204440679,3.210727757,3.204151045,3.200224677
1,1878,33.62387833,84.05969582,1122,25.57489338,-25.92877733,62.6,27.20150771,3.193908648,3.196171957,3.206480411,3.187985388,3.208846458,3.19775085,3.193451153,3.191210207
1,1879,33.61929443,84.04823607,1121,25.39798742,-21.16933905,62.63333333,26.46311844,3.205394942,3.199882869,3.212710122,3.189895395,3.195374691,3.199262231,3.193985146,3.200048949
1,1880,33.61470967,84.03677418,1120,25.50329559,-0.450335116,62.66666667,26.84226998,3.202556006,3.203875874,3.212049337,3.189572221,3.202702083,3.194824457,3.203440107,3.203450657
1,1881,33.61012406,84.02531016,1119,25.7157822,33.186796,62.7,29.25811553,3.192104645,3.192790781,3.204093145,3.200187236,3.198243025,3.205263895,3.205853748,3.195762959
1,1882,33.6055376,84.013844,1118,25.79386994,-23.06285023,62.73333333,26.86773185,3.193183575,3.189904648,3.200267633,3.188614718,3.200795428,3.209734694,3.197172322,3.195710366
1,1883,33.60095029,84.00237572,1117,25.45187814,-28.46079831,62.76666667,27.78822112,3.215982758,3.212077615,3.193883217,3.201112105,3.202629426,3.201629283,3.214517388,3.200697839
1,1884,33.59636212,83.9909053,1116,25.52890429,20.71814655,62.8,28.02704995,3.201897879,3.205509298,3.209519358,3.207495194,3.204304678,3.187530402,3.196094898,3.20655537
1,1885,33.5917731,83.97943275,1115,25.59683131,0.049562587,62.83333333,24.54877201,3.20200319,3.206609029,3.215097328,3.190584294,3.209103281,3.197357092,3.207482799,3.199670234
1,1886,33.58718323,83.96795806,1114,25.63361934,32.94280899,62.86666667,25.35197247,3.217016036,3.201040695,3.194875886,3.203358997,3.202591542,3.209104777,3.203584422,3.219800517
1,1887,33.5825925,83.95648125,1113,25.50284758,-28.27083543,62.9,28.6053002,3.199108767,3.19920304,3.195168912,3.200685347,3.201848473,3.202249684,3.200537501,3.19512143
1,1888,33.57800093,83.94500231,1112,25.65088733,11.67423144,62.93333333,26.67334715,3.192946679,3.19699861,3.209132301,3.210854397,3.199384284,3.192467336,3.199350611,3.216733323
1,1889,33.5734085,83.93352125,1111,25.54313928,-21.36966831,62.96666667,29.90210484,3.207991743,3.204405942,3.207701479,3.212324533,3.19077707,3.196863681,3.195770227,3.204696915
1,1890,33.56881522,83.92203805,1110,25.59826573,-27.45916571,63,29.74025279,3.201280887,3.20605049,3.195944901,3.210975616,3.19944533,3.205556364,3.209563252,3.208920995
1,1891,33.56422109,83.91055273,1109,25.66555411,14.67435321,63.03333333,29.2945036,3.202886627,3.206554775,3.213933285,3.20410881,3.194162829,3.204664406,3.19970175,3.181215991
1,1892,33.55962611,83.89906528,1108,25.60077067,7.494769593,63.06666667,31.27558922,3.203695984,3.200933205,3.209251342,3.193999251,3.187954323,3.201349447,3.203041419,3.200750664
